-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR,2004,38.0,39.375,3.13,2.5,0.16,2.61,1.92,0.17,0.01,0.0,0.0,0.55,3.7,0.4,1.25
PRECTOTCORR,2004,38.0,40.0,3.45,3.47,0.26,2.5,2.68,0.33,0.01,0.0,0.0,0.42,4.06,0.4,1.45
PRECTOTCORR,2004,38.0,40.625,3.57,3.79,0.35,2.46,2.91,0.35,0.01,0.0,0.0,0.35,4.31,0.41,1.53
PRECTOTCORR,2004,38.0,41.25,3.97,4.0,0.68,2.59,2.84,0.2,0.01,0.0,0.0,0.42,5.39,0.51,1.7
PRECTOTCORR,2004,38.0,41.875,3.72,3.55,1.0,2.86,2.93,0.08,0.01,0.0,0.0,0.71,6.2,0.65,1.79
PRECTOTCORR,2004,38.0,42.5,3.46,3.34,1.15,2.93,2.97,0.07,0.01,0.01,0.0,0.86,6.26,0.79,1.81
PRECTOTCORR,2004,38.5,36.875,2.92,1.61,0.62,2.08,2.02,0.3,0.04,0.07,0.01,0.35,3.46,0.94,1.2
PRECTOTCORR,2004,38.5,37.5,2.89,1.62,0.42,2.45,1.9,0.21,0.03,0.04,0.01,0.47,3.1,0.82,1.16
PRECTOTCORR,2004,38.5,38.125,2.63,1.55,0.19,3.02,1.8,0.09,0.01,0.01,0.0,0.74,2.42,0.6,1.08
PRECTOTCORR,2004,38.5,38.75,2.8,1.91,0.26,2.99,1.99,0.14,0.01,0.01,0.0,0.86,2.64,0.57,1.17
PRECTOTCORR,2004,38.5,39.375,3.39,2.81,0.38,3.03,2.32,0.2,0.01,0.01,0.0,0.99,3.13,0.57,1.39
PRECTOTCORR,2004,38.5,40.0,4.27,3.98,0.53,3.12,2.78,0.27,0.02,0.01,0.0,0.79,3.97,0.69,1.69
PRECTOTCORR,2004,38.5,40.625,4.93,4.86,0.7,3.16,3.11,0.29,0.03,0.0,0.01,0.59,4.82,0.79,1.92
PRECTOTCORR,2004,38.5,41.25,5.14,5.05,0.93,3.28,3.26,0.22,0.03,0.0,0.01,0.6,5.8,0.88,2.08
PRECTOTCORR,2004,38.5,41.875,4.68,4.6,1.07,3.27,3.29,0.18,0.03,0.0,0.01,0.74,6.13,0.88,2.06
PRECTOTCORR,2004,38.5,42.5,2.97,3.29,1.37,2.89,3.08,0.18,0.04,0.01,0.01,1.08,5.53,1.13,1.79
PRECTOTCORR,2005,37.0,36.875,1.74,1.69,1.77,1.22,1.56,0.47,0.09,0.39,0.9,2.45,1.52,1.98,1.32
PRECTOTCORR,2005,37.0,37.5,1.85,1.56,1.46,0.93,0.72,0.4,0.02,0.23,0.15,1.72,1.18,0.96,0.93
PRECTOTCORR,2005,37.0,38.125,1.77,1.66,1.24,0.86,0.54,0.45,0.0,0.15,0.03,1.53,1.03,0.71,0.83
PRECTOTCORR,2005,37.0,38.75,1.64,1.93,0.87,0.87,0.38,0.56,0.0,0.04,0.01,1.3,0.88,0.63,0.75
PRECTOTCORR,2005,37.0,39.375,1.55,1.98,0.71,0.81,0.29,0.5,0.0,0.0,0.02,0.88,0.77,0.72,0.68
PRECTOTCORR,2005,37.0,40.0,1.41,1.71,0.69,0.72,0.34,0.43,0.0,0.0,0.04,0.67,0.74,0.82,0.62
PRECTOTCORR,2005,37.0,40.625,1.24,1.21,0.61,0.39,0.44,0.21,0.0,0.01,0.06,0.44,0.69,0.95,0.52
PRECTOTCORR,2005,37.0,41.25,1.17,1.09,0.52,0.31,0.45,0.18,0.0,0.01,0.07,0.41,0.65,0.94,0.48
PRECTOTCORR,2005,37.0,41.875,1.64,1.37,1.15,0.48,0.68,0.22,0.0,0.07,0.06,0.73,0.88,1.35,0.72
PRECTOTCORR,2005,37.0,42.5,1.91,1.66,1.58,0.69,0.77,0.3,0.0,0.1,0.07,0.83,1.01,1.64,0.88
PRECTOTCORR,2005,37.5,36.875,1.62,1.53,1.87,0.92,1.03,0.44,0.03,0.31,0.25,1.73,1.18,1.29,1.02
PRECTOTCORR,2005,37.5,37.5,1.6,1.49,1.65,0.95,0.91,0.49,0.01,0.23,0.11,1.66,1.07,0.99,0.93
PRECTOTCORR,2005,37.5,38.125,1.58,1.51,1.37,1.01,0.84,0.58,0.0,0.15,0.04,1.68,0.99,0.77,0.87
PRECTOTCORR,2005,37.5,38.75,1.67,1.77,1.11,1.06,0.67,0.74,0.0,0.06,0.04,1.56,0.96,0.83,0.87
PRECTOTCORR,2005,37.5,39.375,1.69,1.81,1.07,1.05,0.6,0.74,0.0,0.02,0.05,1.28,0.94,1.06,0.85
PRECTOTCORR,2005,37.5,40.0,1.74,1.7,1.26,0.97,0.53,0.66,0.0,0.01,0.06,0.74,0.94,1.71,0.86
PRECTOTCORR,2005,37.5,40.625,1.75,1.5,1.36,0.8,0.61,0.51,0.0,0.03,0.06,0.54,0.95,1.93,0.83
PRECTOTCORR,2005,37.5,41.25,1.81,1.42,1.38,0.74,0.66,0.44,0.0,0.04,0.06,0.6,0.99,1.99,0.84
PRECTOTCORR,2005,37.5,41.875,2.28,1.96,2.14,0.94,0.83,0.45,0.0,0.13,0.08,0.83,1.19,2.11,1.08
PRECTOTCORR,2005,37.5,42.5,2.48,2.2,2.47,1.07,0.88,0.52,0.0,0.15,0.08,0.89,1.29,2.28,1.19
PRECTOTCORR,2005,38.0,36.875,1.41,1.32,1.83,1.08,1.36,0.4,0.05,0.28,0.35,1.66,1.15,1.24,1.01
PRECTOTCORR,2005,38.0,37.5,1.38,1.11,1.63,1.13,1.35,0.39,0.02,0.22,0.19,1.76,1.06,0.96,0.93
PRECTOTCORR,2005,38.0,38.125,1.35,0.97,1.39,1.28,1.43,0.42,0.0,0.13,0.12,1.93,1.01,0.77,0.9
PRECTOTCORR,2005,38.0,38.75,1.46,1.17,1.29,1.33,1.21,0.59,0.0,0.06,0.12,1.91,1.07,0.91,0.93
PRECTOTCORR,2005,38.0,39.375,1.61,1.37,1.39,1.32,0.98,0.7,0.0,0.03,0.12,1.68,1.13,1.32,0.97
PRECTOTCORR,2005,38.0,40.0,2.08,1.69,1.89,1.41,0.75,0.84,0.0,0.03,0.11,1.21,1.3,2.48,1.15
PRECTOTCORR,2005,38.0,40.625,2.29,1.8,2.16,1.42,0.76,0.83,0.0,0.05,0.11,1.0,1.35,2.91,1.22
PRECTOTCORR,2005,38.0,41.25,2.76,2.21,2.71,1.46,0.87,0.78,0.0,0.12,0.11,0.95,1.5,3.19,1.39
PRECTOTCORR,2005,38.0,41.875,2.96,2.66,3.25,1.58,0.97,0.77,0.01,0.19,0.12,1.0,1.56,3.02,1.5
PRECTOTCORR,2005,38.0,42.5,2.9,2.69,3.33,1.73,1.01,0.77,0.01,0.22,0.14,1.06,1.52,2.87,1.52
PRECTOTCORR,2005,38.5,36.875,1.15,1.26,1.8,1.32,1.57,0.45,0.12,0.28,0.53,1.48,1.13,1.06,1.01
PRECTOTCORR,2005,38.5,37.5,1.14,0.92,1.58,1.39,1.7,0.38,0.08,0.21,0.39,1.78,1.11,0.88,0.97
PRECTOTCORR,2005,38.5,38.125,1.15,0.58,1.36,1.56,1.75,0.36,0.02,0.08,0.24,2.26,1.11,0.7,0.93
PRECTOTCORR,2005,38.5,38.75,1.3,0.8,1.45,1.54,1.44,0.5,0.02,0.06,0.25,2.25,1.22,0.94,0.98
PRECTOTCORR,2005,38.5,39.375,1.73,1.21,1.79,1.64,0.97,0.75,0.02,0.04,0.23,2.26,1.44,1.68,1.15
PRECTOTCORR,2005,38.5,40.0,2.46,1.7,2.36,1.93,0.87,0.93,0.02,0.07,0.21,1.98,1.69,2.96,1.43
PRECTOTCORR,2005,38.5,40.625,3.09,2.13,2.9,2.18,0.91,1.05,0.02,0.12,0.2,1.69,1.86,3.95,1.68
PRECTOTCORR,2005,38.5,41.25,3.54,2.61,3.44,2.31,1.01,1.09,0.02,0.19,0.19,1.51,1.97,4.32,1.85
PRECTOTCORR,2005,38.5,41.875,3.48,2.77,3.61,2.26,1.09,1.06,0.03,0.24,0.19,1.42,1.89,3.97,1.83
PRECTOTCORR,2005,38.5,42.5,2.62,2.41,3.22,2.21,1.1,0.86,0.05,0.26,0.2,1.25,1.36,2.73,1.52
PRECTOTCORR,2006,37.0,36.875,1.85,3.51,2.25,1.47,0.17,0.45,0.41,0.05,0.56,2.46,2.33,0.62,1.33
PRECTOTCORR,2006,37.0,37.5,2.13,3.26,1.33,1.71,0.1,0.11,0.43,0.02,0.23,2.65,2.09,0.49,1.2
PRECTOTCORR,2006,37.0,38.125,2.02,2.89,0.97,1.68,0.13,0.04,0.36,0.01,0.15,2.38,1.71,0.4,1.05
PRECTOTCORR,2006,37.0,38.75,1.76,2.16,0.53,1.54,0.24,0.02,0.16,0.01,0.07,1.76,0.98,0.29,0.78
PRECTOTCORR,2006,37.0,39.375,1.72,1.89,0.29,1.36,0.31,0.01,0.05,0.0,0.03,1.54,0.64,0.28,0.67
PRECTOTCORR,2006,37.0,40.0,1.81,1.92,0.28,1.35,0.35,0.01,0.04,0.0,0.03,1.84,0.67,0.32,0.71
PRECTOTCORR,2006,37.0,40.625,2.05,1.81,0.32,1.2,0.3,0.0,0.02,0.0,0.02,2.3,0.72,0.35,0.75
PRECTOTCORR,2006,37.0,41.25,2.05,1.77,0.27,1.11,0.3,0.0,0.02,0.0,0.02,2.27,0.7,0.35,0.73
PRECTOTCORR,2006,37.0,41.875,2.61,1.83,0.78,1.65,0.26,0.0,0.02,0.0,0.01,3.02,1.07,0.46,0.97
PRECTOTCORR,2006,37.0,42.5,2.94,2.14,1.1,1.95,0.32,0.0,0.03,0.0,0.01,3.49,1.39,0.56,1.16
PRECTOTCORR,2006,37.5,36.875,2.07,3.76,1.09,1.91,0.25,0.21,0.56,0.04,0.31,3.14,2.14,0.49,1.31
PRECTOTCORR,2006,37.5,37.5,2.01,3.38,0.86,1.96,0.28,0.14,0.5,0.03,0.22,3.03,1.91,0.41,1.21
PRECTOTCORR,2006,37.5,38.125,1.86,2.84,0.69,1.93,0.33,0.1,0.39,0.02,0.14,2.75,1.58,0.31,1.07
PRECTOTCORR,2006,37.5,38.75,1.76,2.31,0.58,1.81,0.44,0.08,0.23,0.01,0.1,2.27,1.25,0.29,0.92
PRECTOTCORR,2006,37.5,39.375,1.9,2.24,0.54,1.78,0.55,0.06,0.14,0.01,0.08,2.17,1.16,0.38,0.91
PRECTOTCORR,2006,37.5,40.0,2.48,2.74,0.65,1.88,0.71,0.02,0.11,0.0,0.07,2.47,1.38,0.64,1.09
PRECTOTCORR,2006,37.5,40.625,2.8,2.78,0.77,1.93,0.64,0.0,0.09,0.0,0.05,2.83,1.43,0.7,1.16
PRECTOTCORR,2006,37.5,41.25,2.87,2.69,0.87,1.99,0.61,0.0,0.1,0.0,0.05,2.9,1.43,0.67,1.17
PRECTOTCORR,2006,37.5,41.875,3.35,2.7,1.48,2.36,0.43,0.0,0.05,0.0,0.02,4.15,1.78,0.68,1.41
PRECTOTCORR,2006,37.5,42.5,3.55,2.96,1.74,2.55,0.45,0.0,0.05,0.0,0.01,4.66,2.0,0.72,1.55
PRECTOTCORR,2006,38.0,36.875,1.6,3.01,1.12,2.01,0.65,0.33,0.46,0.06,0.41,2.97,1.71,0.32,1.21
PRECTOTCORR,2006,38.0,37.5,1.61,2.76,0.92,2.12,0.6,0.25,0.41,0.04,0.27,3.02,1.6,0.26,1.14
PRECTOTCORR,2006,38.0,38.125,1.47,2.32,0.82,2.13,0.62,0.21,0.32,0.03,0.18,2.88,1.43,0.16,1.04
PRECTOTCORR,2006,38.0,38.75,1.56,2.01,0.78,2.16,0.73,0.17,0.21,0.02,0.15,2.67,1.39,0.2,1.0
PRECTOTCORR,2006,38.0,39.375,1.92,2.21,0.8,2.25,0.84,0.11,0.16,0.01,0.12,2.66,1.55,0.38,1.08
PRECTOTCORR,2006,38.0,40.0,2.81,3.43,1.2,2.63,1.11,0.03,0.24,0.0,0.12,3.01,2.09,0.75,1.44
PRECTOTCORR,2006,38.0,40.625,3.19,3.89,1.44,2.77,1.14,0.01,0.26,0.0,0.11,3.35,2.27,0.86,1.59
PRECTOTCORR,2006,38.0,41.25,3.64,4.14,2.0,3.03,0.97,0.01,0.25,0.0,0.08,4.29,2.44,0.84,1.79
PRECTOTCORR,2006,38.0,41.875,3.96,3.97,2.36,3.11,0.75,0.01,0.15,0.0,0.05,5.47,2.65,0.88,1.94
PRECTOTCORR,2006,38.0,42.5,3.95,3.78,2.4,3.04,0.75,0.01,0.16,0.01,0.05,5.63,2.72,0.93,1.94
PRECTOTCORR,2006,38.5,36.875,1.15,1.94,1.14,2.29,1.26,0.51,0.27,0.1,0.61,2.77,1.02,0.21,1.1
PRECTOTCORR,2006,38.5,37.5,1.2,1.89,1.06,2.34,1.09,0.38,0.26,0.06,0.42,2.87,1.15,0.14,1.06
PRECTOTCORR,2006,38.5,38.125,1.18,1.54,0.94,2.32,0.92,0.25,0.21,0.03,0.2,2.8,1.36,0.05,0.98
PRECTOTCORR,2006,38.5,38.75,1.43,1.62,0.96,2.45,0.97,0.19,0.19,0.02,0.18,2.78,1.57,0.13,1.04
PRECTOTCORR,2006,38.5,39.375,1.93,2.21,1.23,2.77,1.13,0.09,0.25,0.01,0.14,2.79,2.12,0.28,1.24
PRECTOTCORR,2006,38.5,40.0,2.63,3.73,1.91,3.3,1.46,0.05,0.45,0.01,0.16,3.03,2.65,0.5,1.64
PRECTOTCORR,2006,38.5,40.625,3.19,4.95,2.53,3.72,1.66,0.04,0.61,0.01,0.19,3.44,3.0,0.66,1.98
PRECTOTCORR,2006,38.5,41.25,3.66,5.45,3.02,3.95,1.59,0.03,0.62,0.01,0.18,4.34,3.22,0.74,2.21
PRECTOTCORR,2006,38.5,41.875,3.8,5.06,3.01,3.82,1.37,0.04,0.52,0.02,0.17,5.02,3.16,0.78,2.21
PRECTOTCORR,2006,38.5,42.5,3.55,3.53,2.32,2.88,1.03,0.05,0.35,0.02,0.13,4.86,2.71,1.03,1.86
PRECTOTCORR,2007,37.0,36.875,1.71,2.15,1.68,1.36,1.06,0.84,0.01,0.05,0.23,0.35,1.32,3.18,1.16
PRECTOTCORR,2007,37.0,37.5,1.58,1.6,1.27,1.14,0.8,0.37,0.0,0.02,0.04,0.3,0.84,2.43,0.86
PRECTOTCORR,2007,37.0,38.125,1.37,1.35,1.12,1.15,0.64,0.23,0.0,0.01,0.01,0.38,0.74,1.94,0.74
PRECTOTCORR,2007,37.0,38.75,1.01,1.09,1.0,1.27,0.43,0.13,0.0,0.0,0.0,0.45,0.68,1.28,0.61
PRECTOTCORR,2007,37.0,39.375,0.8,1.08,0.9,1.45,0.36,0.14,0.0,0.0,0.0,0.33,0.61,0.93,0.55
PRECTOTCORR,2007,37.0,40.0,0.74,1.1,0.88,1.57,0.39,0.18,0.0,0.01,0.0,0.27,0.53,0.77,0.53
PRECTOTCORR,2007,37.0,40.625,0.61,1.04,0.76,1.91,0.32,0.14,0.0,0.05,0.0,0.13,0.5,0.61,0.5
PRECTOTCORR,2007,37.0,41.25,0.58,1.06,0.67,1.88,0.32,0.15,0.0,0.06,0.0,0.11,0.47,0.54,0.48
PRECTOTCORR,2007,37.0,41.875,0.7,1.01,1.3,2.88,0.36,0.05,0.03,0.11,0.0,0.17,0.97,1.05,0.71
PRECTOTCORR,2007,37.0,42.5,0.8,1.01,1.7,3.53,0.49,0.05,0.06,0.13,0.01,0.25,1.23,1.32,0.88
PRECTOTCORR,2007,37.5,36.875,1.53,1.8,1.38,1.36,0.88,0.48,0.0,0.05,0.06,0.45,0.97,2.46,0.95
PRECTOTCORR,2007,37.5,37.5,1.46,1.53,1.24,1.28,0.82,0.34,0.0,0.04,0.02,0.59,0.89,2.07,0.85
PRECTOTCORR,2007,37.5,38.125,1.36,1.29,1.12,1.27,0.76,0.22,0.0,0.03,0.0,0.76,0.84,1.68,0.78
PRECTOTCORR,2007,37.5,38.75,1.18,1.22,1.12,1.45,0.68,0.2,0.0,0.02,0.0,0.75,0.82,1.39,0.73
PRECTOTCORR,2007,37.5,39.375,1.07,1.36,1.16,1.68,0.71,0.25,0.0,0.02,0.0,0.62,0.76,1.19,0.73
PRECTOTCORR,2007,37.5,40.0,0.98,1.73,1.36,2.22,0.8,0.36,0.02,0.03,0.0,0.3,0.71,1.07,0.79
PRECTOTCORR,2007,37.5,40.625,0.9,1.69,1.43,2.69,0.71,0.3,0.02,0.05,0.0,0.18,0.76,1.06,0.81
PRECTOTCORR,2007,37.5,41.25,0.9,1.63,1.54,2.79,0.65,0.24,0.03,0.07,0.0,0.17,0.89,1.14,0.83
PRECTOTCORR,2007,37.5,41.875,0.92,1.16,2.06,4.15,0.51,0.07,0.05,0.12,0.0,0.25,1.36,1.59,1.01
PRECTOTCORR,2007,37.5,42.5,0.97,1.12,2.3,4.62,0.54,0.06,0.06,0.13,0.0,0.28,1.48,1.75,1.1
PRECTOTCORR,2007,38.0,36.875,1.35,1.47,1.32,1.32,0.92,0.49,0.01,0.14,0.05,0.87,1.29,1.93,0.93
PRECTOTCORR,2007,38.0,37.5,1.4,1.28,1.2,1.2,0.95,0.33,0.0,0.09,0.01,1.06,1.15,1.66,0.86
PRECTOTCORR,2007,38.0,38.125,1.41,1.11,1.14,1.17,0.97,0.21,0.0,0.05,0.0,1.28,1.1,1.36,0.82
PRECTOTCORR,2007,38.0,38.75,1.33,1.18,1.3,1.52,0.93,0.22,0.01,0.05,0.0,1.1,1.13,1.24,0.83
PRECTOTCORR,2007,38.0,39.375,1.27,1.45,1.5,1.9,0.95,0.3,0.02,0.04,0.0,0.81,1.13,1.22,0.88
PRECTOTCORR,2007,38.0,40.0,1.32,2.13,2.1,2.6,1.11,0.45,0.07,0.06,0.0,0.47,1.22,1.48,1.08
PRECTOTCORR,2007,38.0,40.625,1.31,2.26,2.32,3.02,1.11,0.45,0.09,0.07,0.0,0.38,1.28,1.62,1.15
PRECTOTCORR,2007,38.0,41.25,1.24,1.9,2.71,4.12,0.88,0.27,0.1,0.11,0.0,0.37,1.58,1.94,1.26
PRECTOTCORR,2007,38.0,41.875,1.16,1.34,2.82,5.22,0.69,0.12,0.1,0.14,0.0,0.38,1.78,2.1,1.32
PRECTOTCORR,2007,38.0,42.5,1.15,1.14,2.74,5.32,0.68,0.13,0.16,0.19,0.0,0.46,1.95,2.08,1.33
PRECTOTCORR,2007,38.5,36.875,1.02,1.11,1.23,1.27,0.82,0.68,0.01,0.38,0.05,1.01,1.86,1.45,0.91
PRECTOTCORR,2007,38.5,37.5,1.19,1.07,1.18,1.2,0.93,0.47,0.01,0.23,0.03,1.24,1.64,1.33,0.88
PRECTOTCORR,2007,38.5,38.125,1.35,1.0,1.27,1.38,0.99,0.22,0.01,0.08,0.0,1.36,1.46,1.14,0.85
PRECTOTCORR,2007,38.5,38.75,1.33,1.13,1.5,1.7,0.95,0.25,0.02,0.09,0.0,1.11,1.56,1.21,0.9
PRECTOTCORR,2007,38.5,39.375,1.4,1.56,2.13,2.34,0.99,0.31,0.09,0.11,0.0,0.78,1.82,1.5,1.08
PRECTOTCORR,2007,38.5,40.0,1.6,2.31,2.99,2.92,1.22,0.41,0.19,0.15,0.0,0.72,2.13,2.04,1.38
PRECTOTCORR,2007,38.5,40.625,1.69,2.68,3.53,3.5,1.34,0.49,0.28,0.2,0.0,0.71,2.35,2.41,1.59
PRECTOTCORR,2007,38.5,41.25,1.64,2.45,3.73,4.33,1.21,0.41,0.3,0.23,0.0,0.7,2.45,2.59,1.66
PRECTOTCORR,2007,38.5,41.875,1.44,1.9,3.4,4.81,1.01,0.36,0.28,0.26,0.0,0.65,2.35,2.43,1.57
PRECTOTCORR,2007,38.5,42.5,1.18,1.0,2.57,4.89,0.83,0.3,0.37,0.34,0.0,0.7,2.36,2.0,1.38
PRECTOTCORR,2008,37.0,36.875,1.79,1.76,0.94,0.65,1.02,0.57,0.05,0.13,2.31,1.18,1.6,1.01,1.08
PRECTOTCORR,2008,37.0,37.5,1.63,1.12,0.77,0.27,0.54,0.13,0.03,0.07,1.45,0.97,1.29,1.01,0.77
PRECTOTCORR,2008,37.0,38.125,1.45,0.95,0.69,0.2,0.5,0.05,0.02,0.05,1.26,0.8,1.17,0.94,0.67
PRECTOTCORR,2008,37.0,38.75,1.13,0.83,0.55,0.19,0.61,0.04,0.01,0.02,1.18,0.59,1.08,0.85,0.59
PRECTOTCORR,2008,37.0,39.375,0.89,0.76,0.42,0.22,0.65,0.03,0.0,0.01,1.06,0.59,0.98,0.8,0.53
PRECTOTCORR,2008,37.0,40.0,0.84,0.71,0.39,0.27,0.64,0.04,0.0,0.02,0.95,0.66,0.89,0.79,0.52
PRECTOTCORR,2008,37.0,40.625,0.96,0.67,0.43,0.37,0.44,0.03,0.0,0.03,0.56,0.69,0.58,0.76,0.46
PRECTOTCORR,2008,37.0,41.25,0.97,0.61,0.41,0.38,0.41,0.02,0.0,0.02,0.51,0.7,0.56,0.71,0.44
PRECTOTCORR,2008,37.0,41.875,1.25,1.1,0.76,0.54,0.43,0.07,0.02,0.09,0.59,0.76,0.48,1.05,0.59
PRECTOTCORR,2008,37.0,42.5,1.31,1.38,0.91,0.63,0.54,0.09,0.04,0.12,0.76,0.92,0.48,1.26,0.7
PRECTOTCORR,2008,37.5,36.875,1.64,1.24,0.86,0.38,0.78,0.21,0.04,0.09,1.39,0.84,1.37,1.06,0.82
PRECTOTCORR,2008,37.5,37.5,1.54,1.06,0.84,0.34,0.78,0.13,0.02,0.07,1.25,0.76,1.33,1.01,0.76
PRECTOTCORR,2008,37.5,38.125,1.44,0.94,0.83,0.33,0.85,0.1,0.01,0.04,1.21,0.68,1.34,0.94,0.72
PRECTOTCORR,2008,37.5,38.75,1.33,0.93,0.75,0.34,0.94,0.12,0.01,0.03,1.4,0.7,1.39,0.95,0.74
PRECTOTCORR,2008,37.5,39.375,1.15,0.93,0.66,0.37,1.01,0.12,0.0,0.03,1.48,0.84,1.38,0.97,0.74
PRECTOTCORR,2008,37.5,40.0,1.02,1.02,0.54,0.44,1.04,0.09,0.0,0.04,1.58,1.13,1.3,1.11,0.77
PRECTOTCORR,2008,37.5,40.625,1.12,1.09,0.61,0.51,0.86,0.07,0.0,0.06,1.31,1.14,1.04,1.16,0.75
PRECTOTCORR,2008,37.5,41.25,1.28,1.14,0.7,0.56,0.78,0.08,0.0,0.06,1.1,1.04,0.96,1.19,0.74
PRECTOTCORR,2008,37.5,41.875,1.45,1.63,1.05,0.72,0.68,0.12,0.04,0.15,1.03,0.98,0.61,1.54,0.83
PRECTOTCORR,2008,37.5,42.5,1.48,1.8,1.15,0.77,0.74,0.13,0.04,0.17,1.12,1.04,0.59,1.69,0.89
PRECTOTCORR,2008,38.0,36.875,1.38,1.12,1.02,0.53,1.14,0.34,0.05,0.1,1.05,0.76,1.4,0.95,0.82
PRECTOTCORR,2008,38.0,37.5,1.35,0.97,1.03,0.52,1.16,0.23,0.02,0.06,0.92,0.7,1.44,0.9,0.77
PRECTOTCORR,2008,38.0,38.125,1.28,0.87,1.05,0.53,1.26,0.18,0.01,0.03,0.87,0.66,1.54,0.83,0.76
PRECTOTCORR,2008,38.0,38.75,1.21,0.91,0.97,0.52,1.31,0.25,0.0,0.03,1.12,0.72,1.77,0.89,0.81
PRECTOTCORR,2008,38.0,39.375,1.15,1.01,0.84,0.5,1.33,0.27,0.0,0.03,1.42,0.91,1.91,1.03,0.86
PRECTOTCORR,2008,38.0,40.0,1.36,1.33,0.79,0.61,1.45,0.22,0.0,0.05,1.82,1.25,1.94,1.45,1.02
PRECTOTCORR,2008,38.0,40.625,1.49,1.49,0.84,0.68,1.41,0.18,0.0,0.07,1.8,1.33,1.76,1.62,1.05
PRECTOTCORR,2008,38.0,41.25,1.78,1.82,1.11,0.83,1.19,0.16,0.02,0.13,1.46,1.19,1.25,1.89,1.07
PRECTOTCORR,2008,38.0,41.875,1.67,2.08,1.3,0.89,1.01,0.18,0.05,0.2,1.44,1.15,0.81,2.03,1.06
PRECTOTCORR,2008,38.0,42.5,1.55,2.08,1.3,0.89,1.01,0.18,0.1,0.22,1.55,1.11,0.66,1.98,1.05
PRECTOTCORR,2008,38.5,36.875,1.13,1.09,1.19,0.74,1.45,0.68,0.1,0.14,0.87,0.73,1.31,0.97,0.87
PRECTOTCORR,2008,38.5,37.5,1.16,0.99,1.2,0.71,1.46,0.51,0.05,0.09,0.79,0.7,1.51,0.9,0.84
PRECTOTCORR,2008,38.5,38.125,1.17,0.86,1.11,0.6,1.45,0.36,0.0,0.03,0.79,0.63,1.96,0.8,0.81
PRECTOTCORR,2008,38.5,38.75,1.22,0.96,1.05,0.58,1.43,0.42,0.0,0.03,1.0,0.67,2.19,0.92,0.87
PRECTOTCORR,2008,38.5,39.375,1.54,1.19,0.98,0.59,1.48,0.46,0.0,0.03,1.31,0.76,2.53,1.26,1.01
PRECTOTCORR,2008,38.5,40.0,2.11,1.6,1.1,0.8,1.73,0.37,0.0,0.05,1.52,0.93,2.51,1.79,1.21
PRECTOTCORR,2008,38.5,40.625,2.47,1.9,1.23,1.01,1.86,0.32,0.01,0.07,1.57,1.05,2.27,2.17,1.32
PRECTOTCORR,2008,38.5,41.25,2.52,2.14,1.37,1.12,1.74,0.29,0.04,0.13,1.52,1.07,1.82,2.36,1.34
PRECTOTCORR,2008,38.5,41.875,2.18,2.13,1.38,1.11,1.51,0.31,0.07,0.17,1.49,1.09,1.35,2.25,1.25
PRECTOTCORR,2008,38.5,42.5,1.41,1.9,1.22,0.9,1.23,0.28,0.19,0.23,1.76,1.04,0.63,1.85,1.05
PRECTOTCORR,2009,37.0,36.875,1.64,3.03,2.26,1.25,0.53,0.31,0.35,0.11,1.1,0.94,2.49,3.39,1.44
PRECTOTCORR,2009,37.0,37.5,1.25,2.34,1.61,0.96,0.26,0.41,0.09,0.03,0.5,1.01,1.55,2.9,1.07
PRECTOTCORR,2009,37.0,38.125,1.04,2.06,1.49,0.94,0.21,0.34,0.05,0.01,0.38,1.11,1.31,2.71,0.96
PRECTOTCORR,2009,37.0,38.75,0.75,1.79,1.45,0.96,0.18,0.22,0.06,0.01,0.32,1.27,1.13,2.42,0.87
PRECTOTCORR,2009,37.0,39.375,0.56,1.67,1.43,0.88,0.16,0.19,0.04,0.0,0.31,1.18,1.03,2.12,0.79
PRECTOTCORR,2009,37.0,40.0,0.46,1.55,1.29,0.86,0.14,0.2,0.04,0.0,0.32,1.09,0.96,1.98,0.74
PRECTOTCORR,2009,37.0,40.625,0.32,1.29,1.17,0.92,0.08,0.14,0.01,0.0,0.2,0.75,0.98,1.89,0.64
PRECTOTCORR,2009,37.0,41.25,0.29,1.17,1.08,0.88,0.07,0.14,0.01,0.0,0.19,0.67,0.82,1.84,0.59
PRECTOTCORR,2009,37.0,41.875,0.42,1.77,1.69,1.37,0.16,0.15,0.02,0.0,0.12,0.67,1.75,2.07,0.84
PRECTOTCORR,2009,37.0,42.5,0.5,2.11,2.02,1.55,0.23,0.22,0.04,0.0,0.13,0.72,1.88,2.08,0.95
PRECTOTCORR,2009,37.5,36.875,1.39,2.46,1.76,1.09,0.38,0.41,0.17,0.06,0.67,0.94,1.77,2.88,1.16
PRECTOTCORR,2009,37.5,37.5,1.16,2.21,1.58,1.11,0.32,0.37,0.13,0.05,0.59,1.05,1.57,2.74,1.07
